epoch,AUC,accuracy,f1_m,loss,precision,recall,val_AUC,val_accuracy,val_f1_m,val_loss,val_precision,val_recall
14,0.9092853665351868,0.7157750725746155,0.4181818664073944,0.8562541604042053,0.2687058746814728,0.9381964206695557,0.9199508428573608,0.755679190158844,0.41968679428100586,0.7634375691413879,0.26927727460861206,0.9422759413719177
15,0.9127882719039917,0.7260942459106445,0.4202178120613098,0.8324044942855835,0.27020540833473206,0.939372718334198,0.9228453040122986,0.7612164616584778,0.4257330298423767,0.7405894994735718,0.27425387501716614,0.9419729709625244
16,0.9164021015167236,0.7358882427215576,0.4232693314552307,0.8087482452392578,0.27274587750434875,0.9425420165061951,0.9244605302810669,0.7660307288169861,0.4229893684387207,0.7294051647186279,0.2717238962650299,0.9453110694885254
17,0.9158879518508911,0.7332574725151062,0.4247712194919586,0.8097110390663147,0.2739144563674927,0.9418545961380005,0.926062822341919,0.7701804041862488,0.4276081323623657,0.7162303328514099,0.27565598487854004,0.9446778297424316
18,0.9205060601234436,0.7430130243301392,0.42751991748809814,0.7762848138809204,0.27599382400512695,0.9445183277130127,0.9290441274642944,0.7755622863769531,0.4278225898742676,0.6979996562004089,0.2755383253097534,0.9473558068275452
19,0.9209069013595581,0.7421374917030334,0.42892229557037354,0.7770490050315857,0.27692630887031555,0.9458955526351929,0.9307389855384827,0.77881920337677,0.4297056794166565,0.6846277117729187,0.27699145674705505,0.9483069181442261
20,0.9213336706161499,0.7468140721321106,0.43009641766548157,0.7718874216079712,0.27842947840690613,0.94486403465271,0.9317030310630798,0.7828661799430847,0.43382275104522705,0.6758081912994385,0.2803795039653778,0.9481521248817444
21,0.921911895275116,0.7437773942947388,0.4320491850376129,0.7681978940963745,0.2796594202518463,0.94534832239151,0.9337226152420044,0.7843906283378601,0.4343951940536499,0.6672416925430298,0.28083786368370056,0.9495322704315186
22,0.9250845313072205,0.7537264823913574,0.43339478969573975,0.7496419548988342,0.28055980801582336,0.948137640953064,0.9354716539382935,0.7870694398880005,0.4406847059726715,0.6559134721755981,0.285981684923172,0.9500633478164673
23,0.9253903031349182,0.7519146800041199,0.4350951611995697,0.7411631941795349,0.28241267800331116,0.94754958152771,0.9358507394790649,0.7903401255607605,0.44105666875839233,0.643198549747467,0.28612762689590454,0.9505387544631958
24,0.9265009164810181,0.7549149990081787,0.4360157549381256,0.7372762560844421,0.2826531231403351,0.9488347172737122,0.9375981092453003,0.79416823387146,0.44170433282852173,0.6355032324790955,0.2864961326122284,0.953269362449646
25,0.9278146028518677,0.7594653964042664,0.43774163722991943,0.7269141674041748,0.2843254804611206,0.9493006467819214,0.9393549561500549,0.7953531742095947,0.4420068860054016,0.6266988515853882,0.28673118352890015,0.9536645412445068
26,0.9300209879875183,0.7647430300712585,0.43974772095680237,0.7085360288619995,0.28556737303733826,0.9506860971450806,0.9391402006149292,0.7954786419868469,0.4463387131690979,0.6219757199287415,0.29047080874443054,0.9524796009063721
27,0.9307213425636292,0.7688919901847839,0.4413910508155823,0.7001444101333618,0.2870286703109741,0.950450599193573,0.9417815804481506,0.7943329215049744,0.4460950195789337,0.6148666739463806,0.2901572585105896,0.9547982811927795
28,0.9315184950828552,0.7672736644744873,0.4423835575580597,0.6997705698013306,0.28780102729797363,0.9512625932693481,0.9418308734893799,0.8022023439407349,0.44821614027023315,0.6032705903053284,0.29178735613822937,0.9557323455810547
29,0.9316936135292053,0.7640551328659058,0.4446014165878296,0.7031664848327637,0.28983640670776367,0.9513199329376221,0.9419456720352173,0.8019011616706848,0.45367977023124695,0.5995764136314392,0.2965848743915558,0.9543941617012024
30,0.9327337741851807,0.7678917050361633,0.44520682096481323,0.6924058198928833,0.2901526391506195,0.9519742131233215,0.9431234002113342,0.8059619069099426,0.44921162724494934,0.591594398021698,0.2925355136394501,0.9566233158111572
31,0.9329924583435059,0.7651156783103943,0.44611984491348267,0.6961672306060791,0.2909495234489441,0.952779233455658,0.9437116980552673,0.802767276763916,0.4544287919998169,0.590568482875824,0.29701894521713257,0.9556679725646973
32,0.9352599382400513,0.7759941220283508,0.44903919100761414,0.673378586769104,0.29326704144477844,0.9531373977661133,0.9447211623191833,0.80561763048172,0.4547679126262665,0.585063636302948,0.29724106192588806,0.9570385217666626
33,0.9360284805297852,0.7738727927207947,0.4506601393222809,0.6703535318374634,0.29465433955192566,0.9535254836082458,0.9463163614273071,0.8073890209197998,0.45700573921203613,0.5766022205352783,0.2990967631340027,0.9571088552474976
34,0.9359959363937378,0.7783291339874268,0.4502383768558502,0.668164074420929,0.2947176992893219,0.9522707462310791,0.9474326968193054,0.8075985908508301,0.4575977623462677,0.575335681438446,0.29946255683898926,0.9588814973831177
35,0.937648594379425,0.7802756428718567,0.45363545417785645,0.6576451063156128,0.2970002293586731,0.9547698497772217,0.9480698704719543,0.8130418658256531,0.4598158895969391,0.5647279620170593,0.30128079652786255,0.9597834944725037
36,0.9384326934814453,0.7802451252937317,0.45525816082954407,0.6589910984039307,0.2982560098171234,0.9547797441482544,0.9486508369445801,0.8131259679794312,0.46167173981666565,0.5610145926475525,0.3029976189136505,0.9589309096336365
37,0.9397293925285339,0.78592449426651,0.45770463347435,0.6458707451820374,0.3004109263420105,0.9546908736228943,0.9497392177581787,0.8150138854980469,0.46712759137153625,0.5560663938522339,0.3076724708080292,0.9587743282318115
38,0.9393142461776733,0.7798428535461426,0.4573110044002533,0.6477026343345642,0.30019038915634155,0.9553438425064087,0.9497978091239929,0.8148818612098694,0.46613064408302307,0.5525106191635132,0.30681535601615906,0.9591742753982544
39,0.9403862357139587,0.7834787964820862,0.4586774706840515,0.6425881385803223,0.30152586102485657,0.9547808766365051,0.9513197541236877,0.8181420564651489,0.46798408031463623,0.5456812381744385,0.3081980347633362,0.9610501527786255
40,0.9422580599784851,0.7889761328697205,0.46103155612945557,0.6287851333618164,0.3032352924346924,0.9559494256973267,0.9519917964935303,0.8198515176773071,0.47459396719932556,0.542793333530426,0.31417638063430786,0.9584731459617615
41,0.941843569278717,0.7847073674201965,0.46324172616004944,0.6357892155647278,0.3051805794239044,0.9560617208480835,0.9515475034713745,0.815987765789032,0.4725950360298157,0.5465230345726013,0.31235209107398987,0.9603316783905029
42,0.9408747553825378,0.783098042011261,0.4623771905899048,0.646075963973999,0.3048187792301178,0.9544332027435303,0.9528531432151794,0.820307731628418,0.47275659441947937,0.5350607633590698,0.31235605478286743,0.9618135690689087
43,0.9412661790847778,0.786876916885376,0.4636085331439972,0.6402027010917664,0.30580851435661316,0.9536852240562439,0.9533554315567017,0.8224554657936096,0.47768452763557434,0.5341143608093262,0.3169100880622864,0.959434449672699
44,0.9436595439910889,0.7876010537147522,0.46760502457618713,0.6270318031311035,0.30936387181282043,0.95542973279953,0.9534003734588623,0.821765124797821,0.47803881764411926,0.5312747955322266,0.3170667588710785,0.9595889449119568
45,0.944879949092865,0.7934491038322449,0.4687483012676239,0.6171326041221619,0.30994707345962524,0.9560624361038208,0.9544011950492859,0.8213489651679993,0.47783729434013367,0.528386652469635,0.31663084030151367,0.962310254573822
46,0.9453315734863281,0.7923347353935242,0.4708985984325409,0.6171953678131104,0.3118318021297455,0.9558557868003845,0.955522894859314,0.8235563039779663,0.48167380690574646,0.5240476131439209,0.32001855969429016,0.9623629450798035
47,0.9455668330192566,0.7926445007324219,0.4723680019378662,0.6124681830406189,0.3132712244987488,0.9560267925262451,0.9560262560844421,0.824599027633667,0.48433294892311096,0.5192316770553589,0.32249388098716736,0.9617602825164795
48,0.9455092549324036,0.7925810217857361,0.4745938777923584,0.6145315766334534,0.3150182068347931,0.9569705128669739,0.9553054571151733,0.823157787322998,0.48065975308418274,0.5181365609169006,0.31919148564338684,0.9622150659561157
49,0.9468417167663574,0.7971567511558533,0.4769120216369629,0.6033062934875488,0.3167392909526825,0.9575810432434082,0.9569745063781738,0.8286052942276001,0.48614501953125,0.5120607614517212,0.32398614287376404,0.9624108672142029
